BUILD_YR,sale_year,SALE_PRICE,PARCEL_ARE,TAX_TOT,TOTAL_MV1,licenseNum,tier,licensedUn,eviction_count,own_same_zip,LLORD_in_MPLS,POPTOTAL,LIVEDALONE,AGEUNDER18,WHITENH,BLACKNH,AMINDNH,ASIANNH,HISPPOP,AVGHHSIZE,HOMEOWNPCT,RENTEROCC,VACANT,MEDIANAGE
1900,2005,301000,27840.30268,5411.52,361000,LIC121968,1,1,1,0,1,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
1900,2005,409877,27840.30268,6401.56,427000,LIC116515,1,1,1,0,1,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
1900,2011,184000,27840.30268,5187.36,346000,LIC362198,1,1,1,0,1,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
2009,NA,0,54039.44248,738610.4,39729700,LIC276456,1,175,2,1,1,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
1982,NA,0,125442.4876,1160577.5,59683300,LIC168711,1,360,1,1,1,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
1975,NA,0,65314.317,549643.34,29293900,LIC133773,1,269,1,0,0,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
2014,2014,4700000,47858.16826,1607733.38,83725000,LIC375325,1,319,1,1,1,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
2015,NA,0,36430.09202,713151.26,38525100,LIC240562,1,134,2,0,0,4938,1750,333,3128,923,79,497,186,1.43,0.491,1410,478,34.7
1925,2015,5800000,21779.97035,150827.62,6503200,LIC153076,1,68,3,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2009,164900,10396.13064,2314.06,155000,LIC126193,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2006,160000,10396.13064,2478.3,166000,LIC123060,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2004,109900,10396.13064,1485.48,99500,LIC117565,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2004,125000,10396.13064,2575.34,172500,LIC251468,1,1,1,1,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2015,125000,10396.13064,2030.12,156000,LIC375446,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2004,132450,10396.13064,1888.58,126500,LIC141572,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,1983,47500,10396.13064,1955.76,131000,LIC224360,1,2,1,1,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2009,129000,10396.13064,2000.54,134000,LIC227128,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,1999,97000,10396.13064,2246.88,150500,LIC171352,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2010,59500,10396.13064,2142.38,143500,LIC122622,1,3,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2012,100,10396.13064,2672.38,179000,LIC120302,1,2,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2005,166000,10396.13064,2418.58,162000,LIC356006,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2011,70000,10396.13064,2366.32,158500,LIC133469,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2018,157900,10396.13064,2314.06,155000,LIC372706,1,2,1,1,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2017,140000,10396.13064,2097.58,140500,LIC363524,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2004,175000,10396.13064,2739.56,183500,LIC133290,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,2003,260300,10396.13064,3774.28,251500,LIC124433,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1907,NA,0,10396.13064,3648.04,243000,LIC119450,1,1,1,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1900,2005,1000000,12060.50823,39043.6,2126000,LIC118776,1,35,2,0,0,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1991,NA,0,52782.98272,245080.8,13375000,LIC138409,1,89,1,1,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1902,2015,5470000,31170.07686,94179.28,8340000,LIC274347,1,94,3,0,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
2002,NA,0,77916.38999,661422.48,35915000,LIC197290,1,162,2,1,1,2717,1326,85,2125,158,10,211,138,1.37,0.239,1507,299,35
1964,NA,0,19891.24209,39721.42,2187500,LIC146262,1,27,1,0,1,4375,1323,601,3870,101,9,157,130,1.75,0.456,1360,315,35.1
1971,NA,0,147558.8078,481192.96,26500000,LIC131782,3,3,1,1,1,4375,1323,601,3870,101,9,157,130,1.75,0.456,1360,315,35.1
1900,2018,299000,2972.701236,3666.34,202000,LIC370853,1,2,1,0,0,2841,662,445,1887,314,48,95,372,1.99,0.364,908,113,35.1
1987,NA,0,59193.89755,232983.64,9833300,LIC115791,1,98,1,1,1,2841,662,445,1887,314,48,95,372,1.99,0.364,908,113,35.1
1900,NA,0,5265.724332,2987.98,215500,LIC120203,1,1,1,1,1,2841,662,445,1887,314,48,95,372,1.99,0.364,908,113,35.1
1900,2009,85000,4868.178771,4483.76,247000,LIC119380,1,2,1,0,1,2841,662,445,1887,314,48,95,372,1.99,0.364,908,113,35.1
1907,NA,0,4081.658024,141.42,0,LIC351207,1,1,1,1,1,2332,563,292,2079,38,4,78,63,1.86,0.502,618,78,35.1
1910,2010,120000,4845.795672,4419.9,243500,LIC124790,2,2,1,1,1,1921,393,383,1304,189,71,90,173,2.14,0.6,358,84,35.4
1968,2003,1625000,52718.81656,81586.46,4495000,LIC147775,1,66,1,0,0,1921,393,383,1304,189,71,90,173,2.14,0.6,358,84,35.4
1971,2008,34375,13876.03095,1276.46,85500,LIC121909,1,1,1,0,1,1921,393,383,1304,189,71,90,173,2.14,0.6,358,84,35.4
1971,2008,20700,13876.03095,1276.46,85500,LIC117415,1,1,1,0,1,1921,393,383,1304,189,71,90,173,2.14,0.6,358,84,35.4
1971,2017,86500,13876.03095,1276.46,85500,LIC361081,1,1,1,0,1,1921,393,383,1304,189,71,90,173,2.14,0.6,358,84,35.4
1962,2013,580000,8567.706404,14910.82,821500,LIC133236,1,12,1,0,0,3274,405,693,1981,395,132,99,527,2.37,0.709,371,81,35.5
1964,NA,0,8569.148899,13975.76,770000,LIC193429,1,11,1,0,0,3274,405,693,1981,395,132,99,527,2.37,0.709,371,81,35.5
2011,2010,678806,33176.74147,71523.8,6255000,LIC129670,1,45,1,0,1,3274,405,693,1981,395,132,99,527,2.37,0.709,371,81,35.5
1962,2010,350000,7832.336901,10881.76,580000,LIC119451,1,8,1,0,1,3274,405,693,1981,395,132,99,527,2.37,0.709,371,81,35.5
1958,1999,339000,11911.52574,15053.8,829000,LIC197045,2,11,1,1,1,3504,461,777,2664,309,65,99,230,2.31,0.82,268,79,35.6
1951,2001,125000,6076.572485,3666.74,245500,LIC117812,1,1,1,0,0,3504,461,777,2664,309,65,99,230,2.31,0.82,268,79,35.6
1948,2007,365000,9383.879888,5972.08,329000,LIC122272,2,4,1,0,0,4641,674,929,3552,376,35,144,361,2.28,0.792,414,136,35.8
1964,2004,755000,9395.395196,17189,947000,LIC112664,3,12,1,1,1,4641,674,929,3552,376,35,144,361,2.28,0.792,414,136,35.8
1914,NA,0,4998.328248,2717.16,182000,LIC148370,1,1,1,0,1,4641,674,929,3552,376,35,144,361,2.28,0.792,414,136,35.8
1962,2010,114500,6457.65979,4883.08,269000,LIC128897,3,2,1,0,0,4641,674,929,3552,376,35,144,361,2.28,0.792,414,136,35.8
1933,1996,102000,6797.662582,4129.8,229500,LIC150301,2,2,1,0,1,3173,404,735,2189,552,30,114,139,2.4,0.848,201,79,36.1
1952,2003,140900,5198.676643,2702.86,164500,LIC135659,1,1,1,0,0,3173,404,735,2189,552,30,114,139,2.4,0.848,201,79,36.1
1917,2013,64600,5194.968354,3302.1,183500,LIC128695,2,2,1,0,0,3173,404,735,2189,552,30,114,139,2.4,0.848,201,79,36.1
1950,2014,126250,4914.611835,2353.84,159000,LIC144590,1,1,1,0,0,3173,404,735,2189,552,30,114,139,2.4,0.848,201,79,36.1
1916,2017,115000,5065.901229,2087.22,116000,LIC355906,1,2,1,0,0,3173,404,735,2189,552,30,114,139,2.4,0.848,201,79,36.1
1924,2008,60000,5362.133049,2509.28,169500,LIC117339,2,1,1,0,0,3173,404,735,2189,552,30,114,139,2.4,0.848,201,79,36.1
1966,2017,2439000,24794.84924,2321.54,155500,LIC365217,1,28,1,0,0,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1966,2012,84900,24794.84924,2411.12,161500,LIC146268,1,1,1,0,0,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1966,2006,214000,24794.84924,2664.92,178500,LIC126474,1,1,1,0,0,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1966,2018,148000,24794.84924,2575.34,172500,LIC239796,1,1,1,0,0,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1966,2007,200900,24794.84924,2575.34,172500,LIC124434,1,1,1,0,0,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1966,2005,262810,24794.84924,2485.76,166500,LIC127960,1,1,1,0,0,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1913,NA,0,7448.819076,16432.06,886500,LIC272528,1,2,1,1,1,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1962,2000,955000,10068.34947,36137.42,1980000,LIC278397,1,21,1,0,1,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1905,2001,830000,10075.81002,18449.49,1016500,LIC217648,1,8,1,1,1,3733,1212,473,3327,106,14,110,102,1.73,0.412,1268,232,36.3
1908,2008,101950,7538.351318,2492.94,182000,LIC132464,1,1,1,1,1,1988,268,385,1614,139,25,53,93,2.23,0.677,285,35,36.5
1921,2010,1590000,35268.92967,52666.44,2894000,LIC178332,1,29,1,0,1,4194,593,914,3404,324,25,96,193,2.24,0.744,479,86,36.7
2002,2000,600000,34673.81075,57140.76,5078500,LIC268213,2,96,2,1,1,2097,839,51,1172,477,30,257,91,1.34,0.154,991,307,36.8
1913,NA,0,7034.234153,40947.36,1273600,LIC138577,1,39,3,0,1,2097,839,51,1172,477,30,257,91,1.34,0.154,991,307,36.8
1910,2013,3967500,8537.2609,84140.32,3652000,LIC126084,1,32,1,0,0,2097,839,51,1172,477,30,257,91,1.34,0.154,991,307,36.8
1983,2014,48275000,27290.1035,894046.92,49000000,LIC280711,1,250,1,1,1,2097,839,51,1172,477,30,257,91,1.34,0.154,991,307,36.8
1893,2016,58000,6498.557758,2115.14,116000,LIC353979,1,2,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1959,NA,0,22554.67675,28241.06,1569500,LIC125925,1,22,3,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1966,2008,1500000,9349.562766,12298.84,683500,LIC125926,1,9,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1931,2012,43100,6150.356344,3057.26,155500,LIC276090,1,2,2,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1909,2013,35000,6352.191106,1260.98,83000,LIC125976,1,1,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1966,2012,380000,8671.216924,8403.56,467000,LIC127644,2,9,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1964,1999,215700,11666.85301,8763.44,487000,LIC261837,1,8,4,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1962,2002,594000,12294.48008,12326.14,685000,LIC109921,2,11,3,1,1,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1898,2018,199150,4127.328957,2541.26,126000,LIC376588,2,1,1,1,1,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1916,2008,25000,4749.681915,1554.64,92000,LIC126397,2,1,1,0,1,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1947,2018,165000,6889.407557,1558.36,127500,LIC120239,1,1,1,0,1,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1923,2009,26000,3669.899733,1717.26,116000,LIC120161,2,1,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1900,2012,54000,4867.108391,1798.68,121500,LIC127464,1,1,1,0,1,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1922,2017,25000,4327.478291,858.62,58000,LIC359380,1,1,1,0,1,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1931,1998,56600,5054.571844,2641.6,137500,LIC286475,3,1,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1925,2012,100,6080.53188,3507.02,158000,LIC124533,2,1,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1950,2009,55000,5110.404111,1791.28,121000,LIC125009,1,1,1,0,0,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1943,2017,271000,8014.240157,5225.24,282000,LIC376954,1,5,1,1,1,3543,632,851,1808,1070,44,259,175,2.29,0.615,597,119,37
1960,2003,678500,12629.40101,15455.32,851500,LIC109710,3,12,2,0,0,4649,638,913,3751,278,46,130,316,2.25,0.744,521,92,37.1
1962,2015,234900,6392.459645,5137.18,283000,LIC140134,1,2,1,0,0,4649,638,913,3751,278,46,130,316,2.25,0.744,521,92,37.1
1961,2017,299000,5102.347272,5510.14,288500,LIC359839,1,2,1,0,1,5732,768,1198,4761,374,24,184,232,2.27,0.862,349,104,37.4
1961,1998,96000,5105.644406,6400.54,337500,LIC304867,1,2,1,0,0,5732,768,1198,4761,374,24,184,232,2.27,0.862,349,104,37.4
1904,2010,51577,5183.001945,4803.4,243000,LIC145321,1,1,1,0,1,2733,413,509,2036,251,86,60,200,2.2,0.742,320,93,37.5
1926,2016,2650000,79249.23745,120705.8,10780000,LIC357345,1,78,1,0,0,2733,413,509,2036,251,86,60,200,2.2,0.742,320,93,37.5
1970,2005,1416000,21655.57018,33202.68,1784000,LIC235564,2,24,1,0,1,2733,413,509,2036,251,86,60,200,2.2,0.742,320,93,37.5
2013,2011,1791488,96788.11745,284005.4,3688400,LIC127283,1,180,3,0,1,2733,413,509,2036,251,86,60,200,2.2,0.742,320,93,37.5
1958,2002,279900,5116.531824,4784.98,263500,LIC108692,1,2,1,0,0,4460,646,862,3779,181,69,89,233,2.22,0.872,256,65,37.9
1950,2013,165000,5118.162982,3913.18,262000,LIC136548,1,1,1,0,0,4460,646,862,3779,181,69,89,233,2.22,0.872,256,65,37.9
1900,2005,64000,5197.142131,5699.18,314000,LIC107426,1,3,1,0,1,1468,306,152,1164,94,12,50,98,1.92,0.325,464,69,38
1962,2007,730000,11063.39248,18041.42,994000,LIC138857,1,16,1,0,1,1468,306,152,1164,94,12,50,98,1.92,0.325,464,69,38
1900,2011,100,10476.02339,5251.04,276000,LIC150582,2,2,1,0,0,1468,306,152,1164,94,12,50,98,1.92,0.325,464,69,38
1941,2007,198000,5969.256387,7626.66,169000,LIC378119,1,2,1,0,1,1347,345,351,243,793,12,153,53,2.15,0.296,437,76,38.3
1900,2005,140000,5031.724169,1433.22,96000,LIC203973,1,1,1,0,0,1347,345,351,243,793,12,153,53,2.15,0.296,437,76,38.3
1900,2003,1,7377.519714,1951.46,107500,LIC131799,1,2,2,0,0,1347,345,351,243,793,12,153,53,2.15,0.296,437,76,38.3
1900,2015,490000,2751.154568,1315.56,72500,LIC137332,2,2,1,0,1,1347,345,351,243,793,12,153,53,2.15,0.296,437,76,38.3
1914,2014,80000,6097.858737,2577.34,142000,LIC132568,1,2,1,0,0,1347,345,351,243,793,12,153,53,2.15,0.296,437,76,38.3
1898,1997,1,4844.799305,12144.68,323400,LIC144927,1,6,1,1,1,1347,345,351,243,793,12,153,53,2.15,0.296,437,76,38.3
1903,NA,0,6602.273889,2042.88,28100,LIC132558,1,2,1,0,1,1347,345,351,243,793,12,153,53,2.15,0.296,437,76,38.3
1949,2006,100,6170.220698,4824.28,323000,LIC147306,1,1,1,0,1,3171,320,760,2570,221,15,80,178,2.47,0.896,133,27,38.3
1969,1990,8250000,165120.3711,273321.14,943400,LIC140491,1,320,2,0,0,1821,495,285,979,689,25,44,47,1.89,0.324,648,28,38.4
1969,NA,0,32157.09725,25729.36,795500,LIC118716,3,12,1,1,1,2749,408,511,2388,59,14,93,131,2.21,0.932,84,57,38.6
1959,2014,145000,5181.335634,3576.92,221000,LIC133729,1,1,1,0,0,2749,408,511,2388,59,14,93,131,2.21,0.932,84,57,38.6
1927,2001,69900,6321.907467,1739.28,116500,LIC255918,1,1,1,1,1,2749,408,511,2388,59,14,93,131,2.21,0.932,84,57,38.6
1927,1984,42500,6139.779313,4576.94,268500,LIC137358,2,1,1,0,0,3980,786,677,3230,238,61,98,238,2.04,0.845,302,130,39
1900,NA,0,7735.788135,7069.86,317500,LIC147495,2,2,1,0,0,3980,786,677,3230,238,61,98,238,2.04,0.845,302,130,39
1923,2017,270000,5113.860611,3584.6,240000,LIC368119,1,1,1,0,0,2900,407,612,2585,60,9,82,101,2.22,0.853,192,54,39.2
1955,2004,585000,18887.65985,31201.26,1704000,LIC139342,1,16,1,0,0,2435,212,630,2191,44,4,63,35,2.54,0.805,186,46,39.8
1985,1999,30000000,35308.30425,579099.6,31570000,LIC202313,1,240,1,1,1,2293,1262,115,1515,421,27,141,119,1.32,0.131,1493,237,40
1903,1998,1162590,16739.62703,84945.24,4662500,LIC150215,1,42,1,0,0,2293,1262,115,1515,421,27,141,119,1.32,0.131,1493,237,40
1924,1976,275000,10881.14119,52149.58,2850000,LIC143089,1,40,2,1,1,2293,1262,115,1515,421,27,141,119,1.32,0.131,1493,237,40
2013,2012,0,43391.36879,1631760.96,84360900,LIC131678,1,354,10,1,1,2293,1262,115,1515,421,27,141,119,1.32,0.131,1493,237,40
1912,2015,9405607,66202.33303,872496.84,47252500,LIC108017,2,212,5,0,0,2293,1262,115,1515,421,27,141,119,1.32,0.131,1493,237,40
1968,NA,0,15164.54461,30451.96,1677000,LIC259117,1,20,1,0,0,5308,683,1222,4469,317,36,113,217,2.33,0.733,579,58,40.2
1947,1994,1,6387.107323,8752.24,482000,LIC202767,1,4,1,0,0,5308,683,1222,4469,317,36,113,217,2.33,0.733,579,58,40.2
1946,2018,335000,6350.255159,5429.94,299000,LIC372190,1,1,1,0,1,5308,683,1222,4469,317,36,113,217,2.33,0.733,579,58,40.2
2005,2004,600000,18744.0333,83950.76,1408200,LIC113924,1,24,1,0,0,3916,355,1104,3499,128,12,111,94,2.57,0.915,129,35,40.4
1947,1990,33000,6308.750284,7350.88,382500,LIC149597,1,2,1,0,0,4732,491,1207,4244,139,11,118,115,2.43,0.876,240,70,40.6
1958,2009,219900,5428.433171,5902.06,325000,LIC129869,1,2,1,0,0,4732,491,1207,4244,139,11,118,115,2.43,0.876,240,70,40.6
1907,2002,180000,9254.03642,37198.38,1147300,LIC344400,1,10,1,1,1,2084,614,145,1719,118,12,89,96,1.68,0.617,474,132,42.3
1916,2008,1735000,10617.93283,33396.64,1840000,LIC125097,2,22,4,0,0,3166,1070,390,1394,1399,84,92,107,1.55,0.022,1504,225,42.6
1912,2013,280000,10288.10148,6860.8,378000,LIC143825,1,4,1,1,1,3166,1070,390,1394,1399,84,92,107,1.55,0.022,1504,225,42.6
1978,NA,0,47917.37197,164260.66,9050000,LIC263923,1,95,2,1,1,3166,1070,390,1394,1399,84,92,107,1.55,0.022,1504,225,42.6
1984,NA,0,55763.11257,129048.96,6782900,LIC235494,1,71,1,1,1,3166,1070,390,1394,1399,84,92,107,1.55,0.022,1504,225,42.6
1914,2001,230000,4244.395847,7514.22,414000,LIC258891,1,6,2,0,0,3166,1070,390,1394,1399,84,92,107,1.55,0.022,1504,225,42.6
1988,2014,1,31331.51696,35511.48,3130000,LIC265702,1,57,1,0,1,3166,1070,390,1394,1399,84,92,107,1.55,0.022,1504,225,42.6
1887,2016,4600000,83763.61036,61136.7,5460000,LIC123257,3,4,1,1,1,3166,1070,390,1394,1399,84,92,107,1.55,0.022,1504,225,42.6
1999,1998,77112,62986.14898,1676640.74,75267400,LIC152784,1,275,3,1,1,4366,959,706,3880,72,15,168,132,1.93,0.565,952,275,43.5
1920,2013,94000,5073.646376,3523.4,220000,LIC129179,1,1,1,0,0,1745,235,314,1536,40,8,27,74,2.19,0.911,71,27,44
1960,2007,570000,11695.05114,14995.62,778500,LIC144721,1,10,1,0,1,4694,908,685,3967,222,55,107,208,1.98,0.738,573,172,44.3
1961,1998,260000,10426.99961,12212.06,617000,LIC149854,1,8,1,0,0,4694,908,685,3967,222,55,107,208,1.98,0.738,573,172,44.3
2006,2007,500,113885.1129,430024.62,23590000,LIC324098,1,163,1,1,1,4694,908,685,3967,222,55,107,208,1.98,0.738,573,172,44.3
1959,1985,425000,37719.88333,73486.96,4047000,LIC161174,1,32,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2016,72488,158823.7283,1135.1,76000,LIC139214,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2016,57000,158823.7283,1000.68,67000,LIC141271,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2013,52000,158823.7283,1023.08,68500,LIC128959,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2011,22800,158823.7283,1052.96,70500,LIC131042,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2008,96000,158823.7283,743.28,76000,LIC132487,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2002,75000,158823.7283,1015.62,68000,LIC114126,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2013,64500,158823.7283,886.98,84500,LIC133198,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2014,62000,158823.7283,1038.02,69500,LIC136137,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2017,89000,158823.7283,1015.62,68000,LIC362049,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,1999,43000,158823.7283,1105.24,74000,LIC133883,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2008,34900,158823.7283,993.22,66500,LIC250275,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2014,74000,158823.7283,1135.1,76000,LIC128083,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2014,49000,158823.7283,1015.62,68000,LIC150117,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,1999,37000,158823.7283,717.28,74000,LIC121918,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2014,55461,158823.7283,1105.24,74000,LIC126530,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2018,101500,158823.7283,1052.96,70500,LIC133896,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2015,74000,158823.7283,862,83000,LIC134828,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2004,85000,158823.7283,1015.62,68000,LIC132839,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,1997,25500,158823.7283,1015.62,68000,LIC136209,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2004,79825,158823.7283,993.22,66500,LIC117343,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2004,88500,158823.7283,1038.02,69500,LIC125452,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2009,100,158823.7283,743.28,76000,LIC126434,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2014,65000,158823.7283,1067.9,71500,LIC151498,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2010,65000,158823.7283,1239.66,83000,LIC256724,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2011,50000,158823.7283,1067.9,71500,LIC132257,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2014,60813,158823.7283,1217.26,81500,LIC130684,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2004,110000,158823.7283,1052.96,70500,LIC148559,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2010,68000,158823.7283,1217.26,81500,LIC143831,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2014,62500,158823.7283,1038.02,69500,LIC148866,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2018,98000,158823.7283,650.36,66500,LIC135785,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2001,63000,158823.7283,1038.02,69500,LIC121044,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2013,39000,158823.7283,1015.62,68000,LIC128949,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2010,40000,158823.7283,1060.44,71000,LIC120021,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2003,91500,158823.7283,1135.1,76000,LIC119689,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2004,78900,158823.7283,689.48,70500,LIC114703,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,0,86676.49627,19605.9,0,LIC133040,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,0,178501.7717,32818.72,0,LIC118316,1,3,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,2004,139900,15921.77148,1418.3,95000,LIC235154,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,163228.6841,0,0,LIC266650,2,219,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
