tier,mpls_owner,licensed_un,POPTOTAL,LIVEDALONE,WHITENH,BLACKNH,AMINDNH,ASIANNH,HISPPOP,HOMEOWNPCT,OWNEROCC,RENTEROCC,VACANT,MEDIANAGE,emv_total,year_built,homestead,eviction
1,0,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,127500,1919,1,0
1,0,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,123500,1934,1,0
1,0,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,135500,1926,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,130500,1913,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,165500,1909,0,0
2,1,4,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,136600,1926,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,216500,1961,1,0
1,0,2,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,1.58E+05,1900,0,0
1,1,2,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,2.55E+05,1908,1,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,146500,1903,1,0
1,0,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,168500,1914,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,1.30E+05,1910,0,0
1,0,23,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,1.77E+06,1970,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,131500,1913,0,0
NA,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,1.29E+05,1918,1,0
1,1,2,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,2.72E+05,1925,0,0
1,0,2,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,1.96E+05,1923,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,2.12E+05,1912,1,0
1,0,2,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,221500,1908,0,0
1,0,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,8.60E+04,1903,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,187500,1929,0,0
1,1,2,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,109700,1922,0,0
1,1,1,2733,413,2036,251,86,60,200,0.742,921,320,93,37.5,1.86E+05,1921,1,0
1,0,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.63E+05,1956,0,0
1,1,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,317500,1902,0,0
1,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,148500,1964,1,0
1,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,586500,1928,1,0
1,0,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,5.48E+05,1929,0,0
1,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,2.81E+05,1900,1,0
1,0,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,375500,1914,1,0
1,1,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.85E+05,1924,0,0
1,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.89E+05,1912,1,0
2,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,4.53E+05,1915,0,0
1,0,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,7.13E+05,1951,0,0
NA,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,450500,1913,0,0
1,0,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,382500,1927,0,0
1,0,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,5.52E+05,1929,1,0
1,0,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.72E+05,1925,0,0
1,1,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,345500,1885,1,0
1,1,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,4.36E+05,1915,0,0
3,1,5,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.38E+05,1915,0,0
1,0,26,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.24E+06,1923,0,0
2,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,4.01E+05,1913,1,0
1,1,2,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.29E+05,1924,0,0
1,1,1,2756,332,2521,37,0,66,60,0.798,933,236,64,41.9,3.86E+05,1937,1,0
1,0,4,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,570500,1922,0,0
1,0,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,116500,1922,1,0
1,0,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,3.65E+05,1914,0,0
1,1,2,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,4.58E+05,1926,0,0
1,0,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,344500,1916,0,0
1,1,4,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,526500,1925,0,0
1,1,2,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,3.31E+05,1921,0,0
1,0,2,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,3.82E+05,1925,0,0
1,0,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,155500,1977,0,0
1,1,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,431500,1928,1,0
1,1,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,325500,1954,1,0
1,0,4,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,511500,1922,0,0
1,1,2,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,2.22E+05,1958,0,0
1,0,2,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,3.70E+05,1951,0,0
1,1,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,3.18E+05,1915,1,0
1,0,1,2435,212,2191,44,4,63,35,0.805,769,186,46,39.8,1.09E+06,1893,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,281500,1953,0,0
1,0,2,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.84E+05,1946,0,0
1,1,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.33E+05,1946,1,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,382500,1945,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,275500,1924,0,0
1,0,2,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,305500,1945,1,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.25E+05,1937,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,223500,1952,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,3.49E+05,1923,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,3.69E+05,1927,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.41E+05,1920,0,0
1,1,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.70E+05,1912,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,3.09E+05,1922,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,260500,1922,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,4.91E+05,1936,0,0
1,0,2,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,1.41E+05,1914,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.08E+05,1925,0,0
1,1,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,317500,1933,1,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,125500,1947,0,0
1,1,2,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,1.92E+05,1942,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,8.27E+05,2011,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,418500,1928,1,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,225500,1941,0,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.71E+05,1924,1,0
1,0,9,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,604600,1957,0,0
1,1,2,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.90E+05,1948,0,0
1,1,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.54E+05,1916,1,0
1,0,1,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,423500,1957,0,0
1,0,2,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,3.07E+05,1931,1,0
1,0,2,2900,407,2585,60,9,82,101,0.853,1116,192,54,39.2,2.92E+05,1949,0,0
1,0,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,2.57E+05,1949,0,0
1,0,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,3.57E+05,1947,0,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,298500,1949,0,0
1,1,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,3.28E+05,1959,1,0
1,0,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,320500,1969,0,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,234500,1924,1,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,2.77E+05,1948,0,0
1,0,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,401500,1923,0,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,2.66E+05,1947,0,0
1,1,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,3.50E+05,1955,0,0
1,1,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,469500,1932,1,0
1,0,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,4.23E+05,1924,0,0
1,1,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,3.05E+05,1949,0,0
1,1,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,331500,1920,0,0
1,0,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,6.60E+05,2013,1,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,2.89E+05,1952,0,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,265500,1947,0,0
1,0,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,5.00E+05,1955,0,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,3.09E+05,1969,0,0
1,0,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,223500,1919,0,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,341500,1960,0,0
1,1,1,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,5.77E+05,1966,1,0
1,1,2,4732,491,4244,139,11,118,115,0.876,1695,240,70,40.6,4.55E+05,1927,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,1.95E+05,1947,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,2.32E+05,1926,0,0
1,1,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,238500,1957,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,388500,2014,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,256500,1922,0,0
1,1,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,1.65E+05,1946,0,0
1,1,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,NA,NA,0A,0
1,1,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,242500,1947,1,0
1,1,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,167500,1910,1,0
1,1,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,2.50E+05,1940,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,2.22E+05,1955,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,2.12E+05,1948,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,1.95E+05,1921,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,1.93E+05,1924,1,0
1,1,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,1.77E+05,1922,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,215500,1918,0,0
1,1,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,150500,1925,1,0
1,1,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,2.76E+05,1953,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,2.03E+05,1911,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,212500,1948,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,2.92E+05,1930,0,0
1,1,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,211500,1914,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,1.24E+05,1922,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,256500,1950,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,196500,1946,0,0
1,0,2,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,1.58E+05,1955,0,0
1,0,1,3504,461,2664,309,65,99,230,0.82,1218,268,79,35.6,360500,1926,1,0
2,0,1,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,2.63E+05,1937,0,0
1,1,2,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,418500,1925,0,0
1,1,2,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,389500,1915,0,0
1,1,1,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,283500,1952,1,0
1,0,1,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,242500,1940,0,0
NA,1,1,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,586500,1922,1,0
1,0,2,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,394500,1922,0,0
1,1,2,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,404500,1926,0,0
2,1,5,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,367900,1919,0,0
1,1,1,3916,355,3499,128,12,111,94,0.915,1389,129,35,40.4,449400,1950,0,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,236500,1938,0,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.62E+05,1925,0,0
1,0,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.54E+05,1946,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.30E+05,1921,0,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.21E+05,1936,0,0
2,0,4,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,375500,1948,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.81E+05,1918,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,152500,1928,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,159500,1925,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,246500,1941,1,0
2,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.02E+05,1925,0,0
1,1,5,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,1000500,1926,1,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,429500,1957,1,0
1,0,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.09E+05,1939,1,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,277500,1936,0,0
1,0,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.26E+05,1936,0,0
1,1,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.86E+05,1960,0,0
1,0,29,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,1890500,1968,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,164500,1917,0,0
1,0,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.60E+05,1946,0,0
1,0,11,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,6.21E+05,1961,0,0
1,0,11,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,1167500,1985,0,0
1,0,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,272500,1951,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,274500,1928,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,1.87E+05,1937,0,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,327500,1922,0,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,5.40E+05,1925,1,0
1,0,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,435500,1932,0,0
1,0,4,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,405500,1947,0,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,291500,1921,1,0
1,0,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,281500,1947,0,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,210500,1924,0,0
1,1,1,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,4.06E+05,1925,1,0
1,0,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,2.88E+05,1940,0,0
1,1,2,5308,683,4469,317,36,113,217,0.733,1591,579,58,40.2,5.39E+05,1932,1,0
1,0,2,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,4.63E+05,1951,0,0
1,0,2,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,271500,1947,1,0
2,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,404500,1928,0,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,336500,1932,0,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,2.66E+05,1928,0,0
1,1,2,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,263500,1937,0,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,187500,1927,0,0
1,0,2,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,2.52E+05,1947,0,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,244500,1926,0,0
1,1,20,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,1.40E+06,1969,0,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,2.99E+05,1927,1,0
1,0,2,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,222500,1954,0,0
1,1,2,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,2.37E+05,1939,0,0
2,1,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,5.54E+05,1930,1,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,2.55E+05,1935,0,0
1,0,2,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,2.78E+05,1940,0,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,264500,1929,0,0
1,0,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,2.16E+05,1927,0,0
NA,1,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,228500,1930,1,0
1,1,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,284500,1941,1,0
1,1,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,3.49E+05,1937,1,0
1,1,1,4041,450,3588,136,5,83,119,0.87,1463,219,43,38.7,1.70E+05,1926,0,0
1,1,2,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,2.50E+05,1942,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,1.95E+05,1942,0,0
1,1,2,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,244500,1948,0,0
NA,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,265500,1947,1,0
1,0,2,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,279500,1948,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,1.97E+05,1958,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,2.87E+05,1940,0,0
1,0,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,2.25E+05,1954,0,0
2,0,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,332500,1941,0,0
1,0,2,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,256500,1961,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,109500,1978,1,0
1,0,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,210500,1953,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,109500,1978,1,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,209500,1953,0,0
1,0,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,210500,1955,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,2.07E+05,1960,1,0
1,0,2,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,238500,1960,0,0
1,1,2,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,248500,1950,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,279500,1946,1,0
1,0,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,2.76E+05,1941,0,0
1,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,2.82E+05,1949,0,1
NA,1,1,3171,320,2570,221,15,80,178,0.896,1147,133,27,38.3,198500,1950,1,0
2,0,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,244500,1930,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,270500,1939,1,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,68500,1976,1,0
1,0,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,2.38E+05,1957,0,0
1,0,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,253500,1945,0,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,215500,1945,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,203500,1941,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,2.38E+05,1951,0,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,68500,1976,1,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,6.70E+04,1970,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,9.40E+04,1900,0,0
1,0,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,230500,1961,0,0
1,1,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,359500,1906,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,1.82E+05,1930,0,0
1,1,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,291500,1933,1,0
1,1,3,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,6.70E+04,1970,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,3.49E+05,1940,1,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,3.17E+05,1900,1,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,1.81E+05,1921,0,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,205500,1916,0,0
1,1,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,217500,1956,0,0
1,1,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,202500,1959,0,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,2.00E+05,1950,0,1
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,149500,1950,0,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,2.46E+05,1928,1,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,484500,1938,1,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,6.70E+04,1970,0,0
1,1,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,210500,1931,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,221500,1925,1,0
2,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,1.58E+05,1900,1,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,1.97E+05,1954,1,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,2.08E+05,1928,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,1.98E+05,1925,1,0
1,0,2,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,1.97E+05,1956,0,0
1,0,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,68500,1976,1,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,66500,1970,0,0
1,1,1,4460,646,3779,181,69,89,233,0.872,1745,256,65,37.9,271500,1946,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.13E+05,1940,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.57E+05,1927,0,0
1,1,2,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,260500,1963,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,331500,1920,1,0
2,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.57E+05,1921,0,0
1,0,2,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,309500,1900,0,0
2,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,201500,1959,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.39E+05,2004,0,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,135500,2004,0,0
2,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,232500,1927,0,1
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,3.49E+05,1926,1,0
2,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.30E+05,1911,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.81E+05,1937,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.10E+05,1915,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,96500,1954,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,114500,2004,0,0
2,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,140500,2004,1,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,169500,2004,0,0
